url,about,tags,category,score,date
https://www.mindcure.com,"Mindcure is a modern health company, aiming to change the way we tackle mental health.
","['animated', 'one page', 'WebGL']",other,7.37,Special Kudos 2021 Jun 18
https://offten.xyz,An interactive museum that explores the design language and creative process behind Virgil Abloh's 'TEN ICONS RECONSTRUCTED'.,"['photographic', 'scroll', 'WebGL']",fashion,7.87,Special Kudos 2021 Jun 14
https://invtrade.pitcher.agency/,"Investtrade takes part in creating a big number of manufacturing, oil-and-gas, commercial and civilian objects.","['animated', 'grid', 'WebGL']",services,6.67,Special Kudos 2021 Jun 12
https://www.freespee.com/,A non-traditional continuous scroll navigation to visualise Freespee's seamless connectivity between customer platforms.,"['illustrated', 'scroll', 'WebGL']",web design/dev,7.99,Website Of The Day 2021 Jun 25
https://gabriel-cuallado.com/,"Official website of Gabriel Cualladó, 20th-century Spanish photographer, first winner of the National Photography Prize.","['minimal', 'parallax', 'WebGL']",photography,8.16,Website Of The Day 2021 Jun 12
https://kitkatchocolatory.com.br/,Immerse into the KitKat wonderland and shop from personalised offerings like: Create your KitKat Mix & print a photo on a KitKat.,"['animated', 'eCommerce', 'WebGL']",food/drink,7.43,Special Kudos 2021 Jun 7
https://customvr.wsjbarrons.com/,"The Field is a desktop, mobile and VR experience bringing to life stories about sustainability and wellness.","['VR', 'WebGL']",entertainment,9.22,Website Of The Day 2021 Jun 4 / WOTM Jun
https://kazukinoda.com/,"This is the portfolio website of Kazuki Noda, visual designer and art director.","['animated', 'typographic', 'WebGL']",web design/dev,8.26,Website Of The Day 2021 Jun 7
https://superfanstudio.greenparksports.com/,SuperFan Studio kicks off GreenPark's partnership with the LaLiga giving fans the chance to represent their favorite team.,"['animated', 'illustrated', 'WebGL']",sport,8.73,Website Of The Day 2021 Jun 2
https://eng.powercleaning.ru,Cleaning company. Rules of professional cleaning.,"['animated', 'one page', 'WebGL']",services,7.53,Special Kudos 2021 May 29
https://endlessletter.com/en/,A special project dedicated to Victory Day: authentic letters home from the WW2 front line gathered together ,"['animated', 'illustrated', 'WebGL']",education,8.49,Website Of The Day 2021 Jun 1
https://ar.egorovagency.com/,Landing page with portfolio of Egorov Agency in the category of augmented reality for browser (WebAR),"['one page', 'responsive', 'WebGL']",web design/dev,7.83,Special Kudos 2021 May 26
https://anagram.club/,We get market-carving brands to that next step and beyond through forward-thinking product design and a helluva clean process. ,"['animated', 'parallax', 'WebGL']",agency,7.92,Website Of The Day 2021 Jul 17
https://craiecraie.com,Creative studio of interior architecture and global design at the service of an emotional and rational experience.,"['animated', 'grid', 'WebGL']",services,7.96,Website Of The Day 2021 Jul 7
https://www.goodfellas.gr/,A portfolio website for a digital creative studio based in Greece.,"['animated', 'responsive', 'WebGL']",web design/dev,7.43,Special Kudos 2021 May 16
https://areal.design/en/,"Website for design consulting agency, which creates websites and identities for brands, businesses, and startups.","['photographic', 'video/sound', 'WebGL']",agency,7.56,Special Kudos 2021 May 16
https://jonvieira.com,"Jon Vieira is a London based Product Designer working across UX, UI and Motion Design for digital products.","['animated', 'scroll', 'WebGL']",agency,7.89,Website Of The Day 2021 Sep 3
https://climatehistory.org/,"A modern educational tool intended for use in SEA schools. It is for teaching about climate change, history and its impacts.","['animated', 'parallax', 'WebGL']",education,8.05,Website Of The Day 2021 May 19
https://flywithkarolg.atspotify.com/,"Hop aboard flight KG0516 with Karol G, for an exclusive behind-the-scenes look at her latest studio album.","['minimal', 'video/sound', 'WebGL']",entertainment,8.07,Website Of The Day 2021 May 14
https://www.cohl.fr/visite-virtuelle/,"Interactive virtual tour of Emile Cohl, french art school based in Lyon","['animated', 'video/sound', 'WebGL']",education,7.57,Special Kudos 2021 May 7
https://mayerr.com,Portfolio of a product designer Robert Mayer.,"['parallax', 'typographic', 'WebGL']",web design/dev,8.04,Website Of The Day 2021 May 22
https://jenamdvacet.cz/,Interactive microsite for the 20th Anniversary of Tomas Bata University in Zlín.,"['fullscreen', 'illustrated', 'WebGL']",education,7.95,Website Of The Day 2021 Jul 10
https://solitario.studio,"A creative studio with an eye for code, craft and overall visual wellness.","['colorful', 'responsive', 'WebGL']",web design/dev,7.62,Special Kudos 2021 May 6
https://uxblon.de/en/,UX designer's homepage,"['animated', 'one page', 'WebGL']",web design/dev,7.82,Special Kudos 2021 May 1
http://lifeinvogue.vogue.it/,Life in Vogue is an interactive web experience that includes live events and 3D spaces.,"['animated', 'colorful', 'WebGL']",other,8.84,Website Of The Day 2021 May 4 / WOTM May
https://designerdram.com,"Create a completely bespoke bottle of whiskey, from barrel to label, FULLY ONLINE with a high-end experience from start to finish.","['eCommerce', 'parallax', 'WebGL']",products,8.02,Website Of The Day 2021 Jun 17
https://thelabberkeley.com/,Brand identity and website for theLAB — a Bay Area-based commercial campus built for science and biotech innovation.,"['animated', 'scroll', 'WebGL']",real estate,7.76,Special Kudos 2021 Apr 27
https://shopping.google.com/m/bestthings/,"Google's Best Things for Everything site features the internet's top 1,000 rated products.","['eCommerce', 'grid', 'WebGL']",products,7.99,Website Of The Day 2021 Jun 26
https://www.oneupstudio.it/,"Digital & Branding Studio from Italy
","['animated', 'typographic', 'WebGL']",agency,8.66,Website Of The Day 2021 Apr 27
https://theoceanagency.org/,Ocean agency partners with powerful brands to develop creative ideas addressing the most urgent ocean issues in original ways.,"['animated', 'typographic', 'WebGL']",agency,8.04,Website Of The Day 2021 May 27
http://emmitfenn.com,This website releases 4/21 with Emmit's debut album. Previous 2017 WOTY finalist. ,"['minimal', 'video/sound', 'WebGL']",entertainment,8.01,Website Of The Day 2021 Jun 18
https://www.richardsancho.com/,"Richard Sancho is a Design Director who previously worked at Medium, The New Yorker and MTV News in New York.","['typographic', 'video/sound', 'WebGL']",web design/dev,8.19,Website Of The Day 2021 Apr 24
https://www.prometheusfuels.com/,Dive into this stylized interactive story and learn how Prometheus Fuels is creating fuel from the air.,"['animated', 'scroll', 'WebGL']",products,9.51,Website Of The Day 2021 Apr 21 / WOTM Apr
https://sourcinn.com/,Sourcinn is a French company that creates visual merchandising and in-store presentation solutions for the most demanding brands.,"['animated', 'video/sound', 'WebGL']",services,7.78,Special Kudos 2021 Apr 17
https://gigarama.ru/russianpanteon/en/,A 3D review of the Millennium of Russia monument,"['scroll', 'typographic', 'WebGL']",art,8.13,Website Of The Day 2021 Apr 14
https://plusshift.jp/en/,+SHIFT is an office building brand that creates an ideal future through space creation and shifts to the next era.,"['illustrated', 'parallax', 'WebGL']",other,7.92,Website Of The Day 2021 Jul 16
https://superlist.com/,Superlist is building the productivity tool of the future; for teams and individuals alike.,"['colorful', 'one page', 'WebGL']",app,8.48,Website Of The Day 2021 Apr 13
http://normandubois.design/,Portfolio of Norman Dubois – Designer & Creative Director. Design by Norman Dubois. Development by Davide Perozzi.,"['animated', 'grid', 'WebGL']",graphic design,8.31,Website Of The Day 2021 Apr 12
http://miew.pt/,A Studio website that uses Webgl with a minimalistic approach and allows animation and interaction to be subtle and cool. ,"['animated', 'minimal', 'WebGL']",web design/dev,8.01,Website Of The Day 2021 Jun 20
https://tagebau.wdr.de/,A large-scale WebXR documentary about open lignite mining in Germany for public broadcaster WDR.,"['video/sound', 'VR', 'WebGL']",education,7.93,Special Kudos 2021 Apr 5
https://mfisher.com,Site for a New York based designer producing handcrafted art objects and furnishings made from natural materials,"['animated', 'eCommerce', 'WebGL']",art,8.33,Website Of The Day 2021 Apr 7
https://100ytlc.com/en-en/,"For the laughing cow 100th anniversary, let's celebrate the power of laughter!","['animated', 'video/sound', 'WebGL']",entertainment,8.45,Website Of The Day 2021 Apr 6
https://climate.greenpeace.ru,"The first Russian media about the climate crisis, its causes and solutions.","['illustrated', 'typographic', 'WebGL']",education,8.20,Website Of The Day 2021 Apr 11
https://www.brandontysonstudio.com/,"Portfolio of writer, director and editor Brandon Tyson","['animated', 'colorful', 'WebGL']",entertainment,7.86,Special Kudos 2021 Mar 31
https://45.paraweb.media,How to create a website that will work for your business? A website that will solve your problems.,"['animated', 'responsive', 'WebGL']",agency,7.66,Special Kudos 2021 Mar 30
https://www.thisplaceofmine.org,"A re-imagination of our high streets through art and creativity, this online hub is an interactive playground of digital artwork. ","['animated', 'video/sound', 'WebGL']",art,8.35,Website Of The Day 2021 Apr 9
https://experience.spleendd.com/,"Spleen is a web experience released for the new album of Djadja & Dinaz, Spleen. ",['WebGL'],entertainment,8.11,Website Of The Day 2021 Apr 4
https://znstudio.com.au,ZN Studio is a digital experience design consulting studio in Brisbane.,"['animated', 'liquid', 'WebGL']",agency,7.84,Special Kudos 2021 Mar 27
https://mont-saint-michel-3d.website/,Explore the epic story of Le Mont Saint Michel through the years with our interactive 3D Map.,"['animated', 'fullscreen', 'WebGL']",other,7.98,Special Kudos 2021 Mar 25
https://leonard.agency/,"Léonard, an inventive website for the inventive agency. Unlock knowledges step by step to learn about our interaction","['animated', 'illustrated', 'WebGL']",agency,8.29,Website Of The Day 2021 Mar 24
https://manifdart.org/en/carte,Le Jardin d'hiver - Apparitions fantastiques is back for a 2nd edition. Browse this enchanted forest in the comfort of your home !,"['animated', 'responsive', 'WebGL']",art,7.55,Special Kudos 2021 Mar 20
https://www.fasternet.it/,"Fasternet has a brand new vision: in a borderless reality, what matters is not eliminating risk, but limiting it.","['animated', 'WebGL']",services,7.54,Special Kudos 2021 Mar 19
https://outloud.co/,"Outloud, creative studio that creates websites, apps and brands that are seen and heard. Loud and clear.","['animated', 'scroll', 'WebGL']",agency,7.87,Special Kudos 2021 Mar 15
https://www.descente.co.jp/jp/team_descente/,Introducing the concept and activities of the 'Team DESCENTE' project.,"['animated', 'scroll', 'WebGL']",sport,7.83,Special Kudos 2021 Mar 14
https://www.thebold.nz/,"The bold is a creative studio specialising in digital and brand experiences that are fresh, engaging and well-crafted.","['responsive', 'typographic', 'WebGL']",agency,7.68,Special Kudos 2021 Mar 12
https://delaunay.jp/,"We're Delaunay, a Tokyo-based web production team driven by two words: Convey and Connect.","['animated', 'minimal', 'WebGL']",web design/dev,7.11,Special Kudos 2021 Mar 11
https://camps-charras.fr/,Camps Charras is a french notarial office.,"['animated', 'scroll', 'WebGL']",services,7.90,Special Kudos 2021 Mar 10
https://jonathanalpmyr.com,Portfolio for the Swedish creative developer & designer Jonathan Alpmyr.,"['animated', 'photographic', 'WebGL']",web design/dev,8.23,Website Of The Day 2021 Mar 12
https://www.nissan.co.jp/BRAND/PAVILION/,The NISSAN PAVILION is a facility where you can experience the future of mobility envisioned by NISSAN. ,"['minimal', 'video/sound', 'WebGL']",products,7.38,Special Kudos 2021 Mar 6
https://www.jacquesrival.com,Jacques Rival is a multi-skilled artist whose goal is to combine various fields in all his architectural creations.,"['animated', 'minimal', 'WebGL']",art,7.77,Special Kudos 2021 Mar 6
http://iamsound.zora.co/,NFT art exhibition curated by IAMSOUND on the Zora protocol.,"['animated', 'liquid', 'WebGL']",art,7.17,Special Kudos 2021 Mar 2
https://www.planet-schule.de/mm/neue-energien/,An interactive feature allowing students to discover alternative energy sources.,"['animated', 'illustrated', 'WebGL']",education,6.93,Special Kudos 2021 Mar 2
https://lewahouse.com/,"Lewa House leads the way for wildlife conservation in Kenya, Africa.","['animated', 'typographic', 'WebGL']",travel,9.06,Website Of The Day 2021 Mar 4 / WOTM Mar
https://blobmixer.14islands.com/,"A toy for creating your own 3D art, view it in VR, download, and share with friends.","['animated', 'VR', 'WebGL']",art,8.71,Website Of The Day 2021 Mar 3
https://www.flip-tech.com,"A specialist agency helping brands through high-level software engineering, customer development & human-centered design.","['animated', 'jQuery', 'WebGL']",services,6.79,Special Kudos 2021 Feb 23
https://www.m-chemical.co.jp/saiyo/,"This is the recruitment site for Mitsubishi Chemical Corporation, a chemical manufacturer. ","['animated', 'illustrated', 'WebGL']",other,8.04,Website Of The Day 2021 May 28
https://marseille.laphase5.com,"3D modeling of the map with real-time rendering and 360Â° panoramas reveal our lovely town, Marseille.","['parallax', 'photographic', 'WebGL']",other,8.65,Website Of The Day 2021 Mar 2
https://www.driveplaza.com/special/ouchifesta/,"Ouchi Festa Tohoku is a collection of gourmet, sightseeing, and local performing arts selected from the six prefectures of Tohoku.","['animated', 'colorful', 'WebGL']",travel,7.42,Special Kudos 2021 Feb 21
https://kentatoshikura.com/,I'm Kenta Toshikura. A web designer/front-end developer in Tokyo.,"['animated', 'scroll', 'WebGL']",web design/dev,8.84,Website Of The Day 2021 Feb 24
https://schweppes.ca/en/?g=false,A never still brand experience to promote Schweppes and its effervescent mindset,"['animated', 'colorful', 'WebGL']",food/drink,8.33,Website Of The Day 2021 Feb 23
https://1j1d.art/,"Artistic portfolio produced by Creano.paris and Eric Huguenin. Powered by GSAP and PixiJS for webgl & Sass Css
","['animated', 'illustrated', 'WebGL']",art,8.12,Website Of The Day 2021 Apr 3
http://www.yakudoh.com/,"Yakudo means dynamism in Japanese. We are company want to offer more dynamism to people.

","['animated', 'one page', 'WebGL']",sport,7.57,Special Kudos 2021 Feb 14
https://yuta-abe.com,"Portfolio of Yuta Abe front-end developer based in Tokyo, Japan.","['animated', 'scroll', 'WebGL']",web design/dev,7.94,Special Kudos 2021 Feb 13
https://sanprieto.es/,Personal Portfolio. Creative developer and digital designer.,"['animated', 'scroll', 'WebGL']",web design/dev,7.52,Special Kudos 2021 Feb 13
https://yoshikiokamura.art/,Portfolio website for Yoshiki Okamura,"['minimal', 'WebGL']",art,7.84,Special Kudos 2021 Feb 12
https://www.arlindaliu.com/,Arlind Aliu is a creative developer. Arlind seeks to create projects that break the limits between technology and design.,"['animated', 'typographic', 'WebGL']",web design/dev,8.37,Website Of The Day 2021 Feb 19
https://le-voyage-azarien.art/,"The Azarien Journey is an immersive experience in the forest. A poetic ballad in intimacy with the trees, scanned with the LiDAR.","['animated', 'video/sound', 'WebGL']",art,8.88,Website Of The Day 2021 Feb 15
https://airforceecho.com/,Introducing E.C.H.O. - a cinematic WebGL experience to test your cognitive skills.,"['liquid', 'minimal', 'WebGL']",entertainment,9.58,Website Of The Day 2021 Feb 12 / WOTY 2021
https://adrienlaurent.fr,"I'm Adrien Laurent, a french Interactive Designer based in Paris.","['animated', 'colorful', 'WebGL']",web design/dev,8.48,Website Of The Day 2021 Feb 11
https://www.tismes.com,Travel is an infinite sum of memories. Discover my travels through my photos and memories.,"['animated', 'photographic', 'WebGL']",photography,8.65,Website Of The Day 2021 Feb 10
https://ultrasupernew.com/,Born and raised in Harajuku. Young and hungry in Singapore.,"['animated', 'colorful', 'WebGL']",agency,8.81,Website Of The Day 2021 Feb 9
https://geappliancesco.com,GE Appliances - A Haier Company corporate website. Building the world's best appliances for more than 100 years.,"['jQuery', 'SVG', 'WebGL']",products,6.21,Special Kudos 2021 Feb 3
https://www.wedesigndemand.com/,We Design Demand is an experience designed to showcase the capabilities & beliefs of creative consultancy Digital Surgeons.,"['animated', 'parallax', 'WebGL']",agency,7.89,Special Kudos 2021 Feb 2
https://ironvelvet.studio/,"Iron Velvet is a digital studio based in Strasbourg, France. We craft web experiences and this is our portfolio. ","['animated', 'video/sound', 'WebGL']",agency,8.36,Website Of The Day 2021 Feb 5
https://www.memorycloud.org.uk/,"A digital space where stories of loved ones can be told and memories can live on, support for anyone coping with bereavement.","['animated', 'responsive', 'WebGL']",wellbeing,8.36,Website Of The Day 2021 Feb 4
http://wldlght.com/,"Follow our journey in Japan with our projection mapping project, Wldlght.","['animated', 'video/sound', 'WebGL']",art,8.11,Website Of The Day 2021 Apr 19
https://patrappa.wtf/,"Introducing Patrappa, the worst trapper in the scene!â€¨â€¨
A compact and playful experience - Creative Dev by Raffaele Filiberti. ","['animated', 'minimal', 'WebGL']",entertainment,8.37,Website Of The Day 2021 Feb 2
https://www.wificonnection.es/,"we created their very own graphic universe, full of 3D elements. A corporate identity that we animated into motion graphics...","['animated', 'responsive', 'WebGL']",services,7.04,Special Kudos 2021 Jan 28
https://yusukefukunaga.com/,Freelance front-end developer based in Tokyo.,"['parallax', 'scroll', 'WebGL']",web design/dev,8.01,Special Kudos 2021 Jan 29
https://lucidrealitylabs.com/,"Corporate website for the VR, AR, MR developing company, that collaborates with global brands & start-ups.","['animated', 'typographic', 'WebGL']",web design/dev,7.61,Special Kudos 2021 Jan 26
https://gavedikian.io/,"Love animation and details interaction. It's about use case, side-project and Lab. Developped by Yannis Jonckheere (Ronin161).","['animated', 'parallax', 'WebGL']",web design/dev,7.72,Special Kudos 2021 Jan 24
https://giftgiving.gucci.com/,"Browse through different 3D rooms, enjoy the Gucci Gift Giving 2020 campaign mood and visualize products with augmented reality.","['responsive', 'video/sound', 'WebGL']",fashion,9.08,Website Of The Day 2021 Jan 27
https://airshifumi.hands.agency/,An AI desktop experience built in the global pandemic context to push forward the limit of interacting with other people.,"['colorful', 'illustrated', 'WebGL']",entertainment,9.34,Website Of The Day 2021 Jan 28 / WOTM Jan
http://www.sgrappa.com/,"In the name of the father, of the finger and of the spirit, says the slogan of Sgrappa, created by Maurizio Cattelan.","['animated', 'scroll', 'WebGL']",food/drink,8.07,Special Kudos 2021 Mar 9
https://kffein.com/,"Kffein is a digital creative agency. We keep things simple and clear, engaging your audience with an element of surprise.","['animated', 'WebGL']",agency,8.52,Website Of The Day 2021 Jan 21
https://ballerina-dance.com/,Ballerina is a french dance center founded by Kristin Watson for all dance enthusiasts.,"['minimal', 'video/sound', 'WebGL']",art,7.67,Special Kudos 2021 Jan 18
http://goo.gle/cds-adventure,We set out to reimagine how we attend physical conferences with an interactive game experience for the Google Chrome team.,"['colorful', 'illustrated', 'WebGL']",web design/dev,7.37,Special Kudos 2021 Jan 17
https://camping.firstturnmedia.com/,This site was designed as a learning experiment. We wanted to push ourselves with new technology including Blender and ThreeJS.,"['animated', 'fullscreen', 'WebGL']",web design/dev,8.26,Website Of The Day 2021 Jan 30
https://photovoguefestival.vogue.it,"The first PhotoVogue digital exhibitions platform. The immersive experience contains live events, zoom meetsÂ and portfolio reviews","['animated', 'photographic', 'WebGL']",photography,7.99,Special Kudos 2021 Jan 16
https://www.lpslyon.fr/,Cultural and nightlife space,"['animated', 'photographic', 'WebGL']",art,8.07,Website Of The Day 2021 May 9
https://cannesprlions.com/lionsnews/,"To celebrate the 10th anniversary of Cannes PR Lions, we introduced the creative good news tackled in the world in 2020.","['animated', 'responsive', 'WebGL']",education,9.07,Website Of The Day 2021 Jan 19
https://soniapresne.com/,"Sonia Presne's Portfolio, senior Art director","['animated', 'liquid', 'WebGL']",art,8.50,Website Of The Day 2021 Jan 22
https://kelvinh.studio,A web developer's portfolio website.,"['fullscreen', 'one page', 'WebGL']",web design/dev,6.88,Special Kudos 2021 Jan 3
https://agiledss.com/en/,AgileDSS helps its clients support their business decisions based on business intelligence and data analytics.,"['animated', 'minimal', 'WebGL']",services,7.97,Special Kudos 2021 Jan 28
http://ny.paraweb.me,Answer just two questions: what is your mood now and what kind of cinema do you prefer? We will offer you the most suitable option.,"['animated', 'responsive', 'WebGL']",agency,8.12,Website Of The Day 2021 Jan 1
http://santacruise.kffein.com/,2020 Christmas card from Kffein agency,['WebGL'],agency,8.52,Website Of The Day 2020 Dec 28
https://2020-dm.com/,2020 blew our minds with all kinds of chaos. So end it with the mind-calming interactive overview of 2020 we made for De Morgen.,"['animated', 'colorful', 'WebGL']",other,8.73,Website Of The Day 2021 Jan 2
https://polygondesign.com.au/,Displaying 3D products in a natural horizontal scroll,"['parallax', 'scroll', 'WebGL']",products,8.79,Website Of The Day 2021 Jan 5
https://kodeclubs.com,KODE is a multi-disciplinary sports club opening in Q2 2022 in New Cairo.,"['animated', 'colorful', 'WebGL']",sport,9.43,Website Of The Day 2020 Dec 26
https://parimatch.tech/,Parimatch Tech is an innovative provider of tech solutions in the Gaming & Entertainment industry.,"['animated', 'SVG', 'WebGL']",web design/dev,8.42,Website Of The Day 2021 Jan 13
https://midwam.com/en,MIDWAM is a Saudi Company creating unique and enhanced experiences.,"['animated', 'video/sound', 'WebGL']",agency,9.08,Website Of The Day 2020 Dec 29
https://chartogne-taillet.com/en,"Discover a unique place and expertise through an immersive experience to explore, dive through the wines plots.","['fullscreen', 'illustrated', 'WebGL']",food/drink,9.14,Website Of The Day 2020 Dec 23
https://arcr.ru/,Portfolio of Artem Markovsky: independent art director and UI/UX designer,"['animated', 'fullscreen', 'WebGL']",agency,7.47,Special Kudos 2020 Dec 14
https://complexland.com/,"A groundbreaking virtual destination that combines gaming, fashion, & shopping in a WebGL experience.","['eCommerce', 'fullscreen', 'WebGL']",entertainment,8.09,Special Kudos 2020 Dec 30
https://rstets.emotion-agency.com/,Business card website for a project manager & copywriter in a creative-technological agency Emotion.,"['animated', 'typographic', 'WebGL']",other,8.19,Website Of The Day 2021 Feb 14
https://whoisbarney.com/,Barney is a Paris-based creative agency specialising in the development of Instagram filters.,"['animated', 'responsive', 'WebGL']",agency,7.72,Special Kudos 2020 Dec 11
http://theharnas.com,â€˜t Harnas has been a household name when it comes to jewelry & watches for more than 45 years.,"['animated', 'minimal', 'WebGL']",fashion,7.60,Special Kudos 2020 Dec 9
https://ralphlauren-gaming.tsum.ru/,"For the Holidays season, take up the challenge to play Mishka On Ice game featuring iconic bear on the streets of Moscow!","['animated', 'illustrated', 'WebGL']",entertainment,7.86,Special Kudos 2020 Dec 8
https://trollideliciouslydarkescape.com/awards,We worked with Trolli to launch the Deliciously Dark Escape. Worm your way through 5 glowing pixel art webgl levels and get eaten.,"['animated', 'fullscreen', 'WebGL']",entertainment,9.36,Website Of The Day 2020 Dec 25
https://truetoform.design,"Expertly-crafted systems and experiences. Usually they're digital, but not always.","['grid', 'typographic', 'WebGL']",agency,7.94,Special Kudos 2020 Dec 5
https://www.weareimpero.com/,We're a creative agency based in London and Buenos Aires. We believe the world moves too fast for brands to wait around.,"['scroll', 'typographic', 'WebGL']",agency,8.51,Website Of The Day 2021 Jan 7
https://fe.globalanceworld.com/,Interactive investment platform that changes people's perspective on investments through cutting-edge data visualizations.,"['animated', 'SVG', 'WebGL']",services,8.06,Special Kudos 2021 Mar 9
https://x.lg2.com/en/,"Digital products are crafted with a smart take on design, tech and business and also with the focus on the human behind the screen","['animated', 'one page', 'WebGL']",services,8.36,Website Of The Day 2020 Dec 17
https://ludmillamaury.com/,Ludmilla Maury's portfolio. Art director based in France and currently working as a freelance.,"['animated', 'grid', 'WebGL']",web design/dev,8.34,Website Of The Day 2021 Jan 15
https://richardmattka.com/,"A portfolio site for Richard Mattka, featuring projects, original digital art, articles, videos, interactive shaders 3D, WebGL.","['animated', 'responsive', 'WebGL']",web design/dev,7.89,Special Kudos 2020 Nov 26
https://showcase.withgoogle.com/healthcare-security,"A playful WebGL experience by Jam3 and Google showcasing the power of Google Cloud to transform healthcare. 
","['animated', 'fullscreen', 'WebGL']",other,8.95,Website Of The Day 2020 Dec 20
http://clapat.ro/themes/rayden/,"Rayden features include its crazy-fast Ajax page load, its selection of creative portfolio sliders and grids.","['fullscreen', 'grid', 'WebGL']",web design/dev,8.28,Special Kudos 2020 Nov 23
https://solutions.centogene.com,Centogene is a rare disease company revolutionizing genetic solutions for patients worldwide.,"['minimal', 'scroll', 'WebGL']",wellbeing,8.63,Website Of The Day 2020 Dec 16
http://www.oculus.com/medalofhonor,"An immersive site for Respawn Entertainment's Medal of Honor. Step into a WWII OSS agent's shoes in 360Âº reality, on Oculus VR.","['animated', 'VR', 'WebGL']",entertainment,9.27,Website Of The Day 2020 Dec 15 / WOTY 2020
https://www.dreamstormstudios.com,"A parallax-driven website, focusing on the feeling of space, created by Games/VR/AR development studio from Poland.","['animated', 'parallax', 'WebGL']",entertainment,7.88,Special Kudos 2020 Nov 19
https://www.ruler.agency,At Ruler Agency we've been awarded for transitioning brands into their digital future and creating rule-breaking strategies.,"['animated', 'scroll', 'WebGL']",agency,7.22,Special Kudos 2020 Nov 16
https://www.napolitano.io/,"Help me generate my new website. Log in and enjoy.
","['animated', 'minimal', 'WebGL']",web design/dev,7.00,Special Kudos 2020 Nov 15
https://www.s5-studios.com/,S5 Studios is a portfolio for the commission work of Shogo Tabuchi.,"['parallax', 'video/sound', 'WebGL']",agency,8.38,Website Of The Day 2020 Dec 4
https://sharjahreads.com/,Sharjah International Book Fair 2020 is unique. A packed line-up of virtual events are available online to anyone from anywhere.,"['colorful', 'parallax', 'WebGL']",education,7.56,Special Kudos 2020 Nov 9
https://www.crazy.co.jp/,This is the official website of CRAZY Inc.,"['animated', 'WebGL']",services,7.33,Special Kudos 2020 Nov 9
https://buoy.work/,"Web Portfolio of buÅy, illustrator and animator in Japan.","['minimal', 'typographic', 'WebGL']",art,7.62,Special Kudos 2020 Nov 3
https://rainbowhunt.com/,Visual / Audio simulation of rain in WebGL. Let the rain sing you a lullaby while working or relaxing after work.,"['animated', 'video/sound', 'WebGL']",entertainment,8.19,Website Of The Day 2020 Dec 6
https://marussiabeverages.com/,Corporate website for Marussia Beverages Group,"['animated', 'parallax', 'WebGL']",food/drink,8.15,Website Of The Day 2020 Dec 1
https://huluween.com/,"Take a trip to Huluween's The Screamlands â€” a hair-raising, haunted house experience that will make your nightmares come true.","['fullscreen', 'minimal', 'WebGL']",entertainment,9.31,Website Of The Day 2020 Dec 2
https://in-tent.mx/,Site of a startup focused on corporate wellness,"['one page', 'parallax', 'WebGL']",services,6.77,Special Kudos 2020 Oct 30
https://glenncatteeuw.com/,Portfolio of visual designer Glenn Catteeuw,"['animated', 'grid', 'WebGL']",web design/dev,8.53,Website Of The Day 2020 Nov 27
https://harimacountry.com/,"Rice, koji, sake, miso, and soy sauce. The website was created to tell the story of the brewing tradition in Harima.","['animated', 'illustrated', 'WebGL']",community,6.78,Special Kudos 2020 Oct 26
https://www.squadeasy.com/,Making you happier through more physical activities and harmony with your social and natural environment. Easy-peasy.,"['animated', 'scroll', 'WebGL']",sport,8.67,Website Of The Day 2020 Nov 26
https://seiko5sportsbeatmaker.com/en/,CUSTOM WATCH BEATMAKER enables the creation of countless unique Seiko 5 Sports watches around the world.,"['animated', 'video/sound', 'WebGL']",web design/dev,7.15,Special Kudos 2020 Oct 24
https://www.charlesdiggs.com,"I redesigned my portfolio site to represent not only my latest professional projects, but also my passion for fusing code/design.","['responsive', 'scroll', 'WebGL']",web design/dev,6.86,Special Kudos 2020 Oct 24
https://casasmallorca.com,"Casas Mallorca is a warm and welcoming independent agency, operating as a family business in the SÃ³ller valley since 1995.","['animated', 'typographic', 'WebGL']",real estate,7.45,Special Kudos 2020 Oct 21
http://galleryofthegamer.com,"For Activision Blizzard Media, Gallery of the Gamer is an exhibit exploring the different segments making up the gaming community.","['illustrated', 'typographic', 'WebGL']",entertainment,7.64,Special Kudos 2020 Oct 21
https://korsar.tech,Korsar is a manufacturer and supplier of professional protective cases and containers.,"['animated', 'fullscreen', 'WebGL']",products,7.87,Special Kudos 2020 Oct 20
https://robin-noguier.com/,"Robin Noguier is an interactive designer working on apps and websites for startups, brands, and entrepreneurs.","['animated', 'colorful', 'WebGL']",agency,8.62,Website Of The Day 2020 Nov 24
https://www.kirkwhayman.com/,Don't just think outside the box. Break it.,"['animated', 'responsive', 'WebGL']",web design/dev,8.09,Website Of The Day 2020 Nov 23
https://www.openavn.com/,"OpenAVN blend AI, blockchain, and community to outsmart and outpace malware.","['responsive', 'scroll', 'WebGL']",products,7.32,Special Kudos 2020 Oct 19
https://right.stereotactic.ru/en,"Stereotactic is a 1st class video production studio from Moscow. Designed by Stereotactic, animated and developed by ROKY.","['animated', 'scroll', 'WebGL']",agency,7.75,Special Kudos 2020 Oct 17
https://fabricofthenation.com/,A living tribute to the cultural diversity of this nation and to all those who contribute to moving our country forward.,"['fullscreen', 'video/sound', 'WebGL']",community,9.15,Website Of The Day 2020 Nov 19
